campaign_name_std,adset_name_std,ad_name_std,ad_id,effective_status,created_dt,impressions_std,clicks_std,spend_std,purchase_std,cpp_std,lpv_inc,custom_event_inc,inc_initiate_checkout,inc_purchase,ctr,connect_rate,bounce_rate,cost_per_checkout,cac,performance_score,w_ctr,w_connect_rate,w_bounce_rate,w_cost_per_checkout,w_cac,run_at
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL229_AnteseDepois29kg_VAR4_November_BR_IMG_FB_Normal_Customer_NoActor_In-house_Results_NA_Urgency_BeforeAfter_Efficacy_ImprovedQualityOfLife_UGC-Anchor,120240999254190670,ACTIVE,2025-12-08 13:34:53-03:00,1394427,7912,22994.81,55.0,418.0874545454546,3370.0,2310.0,603.0,55.0,0.005674015204811726,0.7072402938090241,0.685459940652819,38.134013266998345,418.0874545454546,5.97,0.9332993335633989,1.4836945700669197,0.31574381560458564,0.35403457843908187,6.913227702326013,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T222_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG5_V1,120240999254200670,PAUSED,2025-12-08 13:34:51-03:00,3880,22,105.4,0.0,inf,5.0,8.0,3.0,0.0,0.005670103092783505,0.5,1.6,35.13333333333333,0.0,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T230_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG2_V4,120240999254210670,PAUSED,2025-12-08 13:34:28-03:00,37284,276,1261.58,1.0,1261.58,114.0,88.0,25.0,1.0,0.007402639201802382,0.7354838709677419,0.7719298245614035,50.4632,1261.58,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T226_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG1_V3,120240999254220670,PAUSED,2025-12-08 13:34:39-03:00,11,0,0.19,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T228_VOY_WL_OWN_NOV25_ANTES-E-DEPOIS-IMG3_V3,120240999254230670,PAUSED,2025-12-08 13:34:39-03:00,1274,10,68.59,0.0,inf,2.0,2.0,1.0,0.0,0.007849293563579277,0.3333333333333333,1.0,68.59,0.0,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL213_OWN_VAR1_November_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Anchor,120240999254240670,PAUSED,2025-12-08 13:34:32-03:00,162,2,9.21,0.0,inf,0.0,1.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,T190_VOY_WL_Rebuild_Convinience_V5,120240999254260670,PAUSED,2025-12-08 13:35:00-03:00,74610,449,3094.07,6.0,515.6783333333334,256.0,225.0,71.0,6.0,0.006017960058973328,0.7950310559006211,0.87890625,43.578450704225354,515.6783333333334,,,,,,,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL93_Convenience_VAR4_NA_BR_VID_FB_Normal_NA_NoActor_In-house_Informative_NA_Informative_NA_Ease_ImprovedHealth_UGC-Anchor,120240999254270670,ACTIVE,2025-12-08 13:35:15-03:00,1438544,8918,31647.16,66.0,479.50242424242424,4680.0,3150.0,703.0,66.0,0.0061993237606913654,0.7718951014349332,0.6730769230769231,45.0172972972973,479.50242424242424,5.34,0.9332993335633989,1.4836945700669197,0.31574381560458564,0.35403457843908187,6.913227702326013,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL184_DINHAESAULO_VAR3_October_BR_VID_FB_Normal_ContentCreator_DINHAESAULO_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480730670,ACTIVE,2025-12-08 13:37:27-03:00,261145,2973,6876.28,16.0,429.7675,1488.0,728.0,183.0,16.0,0.011384479886653009,0.7038789025543992,0.489247311827957,37.575300546448084,429.7675,5.78,0.9332993335633989,1.4836945700669197,0.31574381560458564,0.35403457843908187,6.913227702326013,2026-01-04T23-04-29Z
Voy_WL_Acquisition-ASC,WL_Testing_25_65+_W&M_Broad_SUL-SUDESTE_DEZ1,WL289_TIAGOABRAVANEL_VAR1_NA_BR_VID_FB_Normal_ContentCreator_TIAGOABRAVANEL_CreatorMade_Informative_NA_Informative_NA_NA_ImprovedHealth_UGC-Influencer,120240999480740670,PAUSED,2025-12-08 13:37:32-03:00,144806,745,3349.66,4.0,837.415,344.0,245.0,59.0,4.0,0.00514481444139055,0.7166666666666667,0.7122093023255814,56.77389830508474,837.415,,,,,,,2026-01-04T23-04-29Z
